Brand,RAM,Storage,Camera,Battery,Display,Age,Price
Asus,6,128,32,4180,6.6,1,32721
Xiaomi,4,256,32,5091,6.5,1,24325
OnePlus,6,64,108,4905,6.7,5,20890
Xiaomi,8,64,64,3711,6.6,0,36200
Xiaomi,12,64,16,5304,6.2,3,19530
Vivo,8,128,108,5635,6.3,4,11776
Xiaomi,4,256,12,5887,6.2,0,29600
Realme,8,64,48,3958,6.9,1,26913
Vivo,12,256,48,5888,6.8,1,30940
OnePlus,4,64,12,4009,6.7,1,32207
Samsung,6,256,12,3906,6.2,0,41600
Xiaomi,4,128,16,5836,6.3,3,12094
Vivo,8,128,108,4113,6.8,0,36400
Samsung,12,256,16,3743,6.3,2,39750
Xiaomi,6,256,12,5632,6.8,4,6740
Realme,4,128,32,3826,6.2,1,22690
Samsung,8,64,16,4133,6.3,3,23772
Asus,4,256,12,4867,6.1,2,25440
Samsung,6,64,12,4010,6.2,2,30562
Oppo,6,256,16,3721,6.5,0,30800
Samsung,12,64,48,5902,6.4,1,43338
Apple,4,64,12,5384,6.6,4,37260
Vivo,12,256,16,3688,6.8,5,5000
Vivo,8,64,48,4135,6.9,2,21770
Samsung,12,128,108,5763,6.1,5,20830
OnePlus,8,256,64,4851,6.2,1,37180
Apple,8,256,12,3593,6.3,3,52463
OnePlus,6,256,16,4865,6.7,4,22564
Asus,8,256,16,4313,6.7,0,38800
OnePlus,4,64,16,5740,6.3,2,23434
Xiaomi,4,64,64,4379,6.2,5,11015
Oppo,6,64,108,3864,6.5,4,13960
Asus,4,64,12,4674,6.7,3,20839
Xiaomi,4,256,12,5161,6.3,5,8370
Oppo,12,256,64,5637,6.3,4,12764
Realme,6,256,32,3536,6.5,4,10112
Vivo,4,128,64,4650,6.1,4,8900
Oppo,4,256,16,5057,6.8,5,5000
Realme,8,128,64,4038,6.6,2,23812
Realme,6,64,16,4414,6.4,3,14763
Asus,8,256,48,3825,6.4,1,35471
Oppo,4,128,12,4491,6.7,2,18066
OnePlus,6,256,108,4849,6.7,0,43400
Samsung,8,256,12,5780,6.5,1,37541
Oppo,6,128,16,5857,6.3,5,7585
Xiaomi,8,64,16,3574,6.4,5,12230
Vivo,4,128,32,5429,6.5,1,23358
Apple,4,128,64,5442,6.8,5,41520
OnePlus,12,128,32,3987,6.4,2,34388
Samsung,4,128,32,5025,6.4,0,40600
Asus,8,64,16,3800,6.6,3,25681
Apple,6,128,48,3713,6.7,4,47476
Realme,8,256,64,5520,6.1,1,27405
Apple,12,256,32,5195,6.3,4,54196
Apple,6,256,12,4538,6.4,5,36040
Oppo,6,256,16,4925,6.2,5,5000
Samsung,12,64,48,3903,6.1,2,39632
Oppo,8,64,12,5050,6.8,2,20022
Asus,4,256,48,4112,6.2,2,24362
Oppo,6,128,108,4391,6.3,1,31248
Oppo,12,256,32,3548,6.5,3,21580
Samsung,12,128,48,3943,6.9,2,40924
Xiaomi,6,64,48,4779,6.1,5,12905
Samsung,8,256,12,4991,6.7,3,28519
Vivo,8,128,12,3829,6.4,5,5000
Asus,8,64,32,5494,6.5,1,34647
Asus,4,64,12,5148,6.2,1,30283
Asus,8,64,64,4557,6.8,5,6785
Realme,8,64,48,4476,6.2,5,5000
Samsung,12,256,48,4894,6.2,2,35938
Realme,8,64,108,4030,6.6,2,23122
Xiaomi,6,64,48,4459,6.8,5,12435
OnePlus,4,64,48,5453,6.5,0,38400
Apple,6,128,32,3657,6.5,1,61817
OnePlus,8,256,64,3766,6.7,3,27951
Apple,12,64,48,5223,6.2,3,53664
Samsung,6,256,108,4876,6.6,5,20385
Apple,8,256,32,5804,6.7,3,56925
Realme,8,256,48,4254,6.3,1,26626
Oppo,8,256,16,3927,6.1,1,28321
Vivo,8,256,12,4317,6.1,1,26740
Xiaomi,4,128,12,4233,6.5,4,13020
Xiaomi,12,128,64,4797,6.2,2,26546
Oppo,12,256,64,4947,6.2,4,15072
Apple,6,128,48,3692,6.7,5,45205
Oppo,4,128,16,4270,6.6,0,28800
Oppo,12,128,16,3671,6.8,2,26790
Asus,12,256,108,4694,6.8,1,40624
Samsung,12,64,32,4156,6.1,0,48600
Apple,8,64,16,4443,6.3,0,68800
Realme,4,256,48,5423,6.7,0,28400
Vivo,12,128,12,5067,6.5,1,29374
Vivo,6,64,12,3840,6.7,4,6924
Vivo,8,128,48,5940,6.6,2,23516
Realme,4,128,48,4468,6.4,3,11966
Vivo,8,64,64,5656,6.8,3,21087
Xiaomi,4,128,64,3659,6.3,0,32200
Samsung,4,256,12,4218,6.7,2,26902
Oppo,12,128,16,5630,6.1,2,25440
Oppo,6,256,12,3833,6.2,4,5000
OnePlus,8,64,108,3721,6.8,3,26353
Samsung,8,64,48,4317,6.6,0,45400
Apple,6,128,48,4784,6.2,3,49326
Asus,8,64,64,3691,6.5,4,16328
Samsung,12,128,64,3809,6.2,3,37645
Xiaomi,6,64,108,5564,6.2,1,30372
Asus,6,256,16,5067,6.5,0,36800
Realme,4,128,48,5184,6.9,5,5000
Oppo,8,64,108,3919,6.4,1,33085
Xiaomi,8,64,12,5837,6.4,4,9660
OnePlus,4,256,16,5900,6.6,2,24316
Samsung,12,128,32,3660,6.7,0,48600
Vivo,12,128,16,5031,6.2,2,26888
Asus,12,128,108,3662,6.1,3,27960
Asus,12,128,108,5608,6.4,1,41447
Xiaomi,4,64,48,3955,6.5,3,19334
Samsung,4,128,48,5998,6.6,1,36423
Samsung,12,128,12,5103,6.8,3,27398
Realme,4,128,12,4799,6.6,5,5000
OnePlus,12,256,48,4663,6.5,0,46400
Samsung,8,128,16,3977,6.3,3,26391
Samsung,12,128,32,5783,6.2,4,23968
Oppo,8,64,16,3686,6.9,1,26638
OnePlus,12,128,12,5185,6.7,5,10955
Xiaomi,8,256,108,4291,6.9,0,38400
Realme,12,256,64,5822,6.6,3,20955
Oppo,6,128,12,5687,6.9,5,5000
Oppo,8,64,12,5604,6.7,5,5000
Samsung,4,256,48,3912,6.8,0,41400
Xiaomi,4,128,32,5565,6.4,2,16674
Samsung,8,128,16,3979,6.8,3,31554
Xiaomi,8,256,48,5501,6.8,3,19773
Xiaomi,4,128,48,4562,6.6,2,19104
Xiaomi,12,128,64,4888,6.6,0,40200
Realme,8,256,16,3570,6.8,3,10892
Asus,8,128,12,3567,6.6,1,32208
OnePlus,12,256,12,5158,6.3,3,32039
OnePlus,6,128,12,5938,6.8,2,26936
Apple,8,64,12,5899,6.2,0,68600
Xiaomi,4,128,48,4700,6.8,4,7752
Asus,6,128,16,4810,6.5,2,27050
OnePlus,8,128,12,3864,6.3,4,23860
Apple,8,128,16,4373,6.7,4,48688
OnePlus,8,128,108,5079,6.2,2,34406
Xiaomi,12,64,64,5829,6.4,0,40200
Apple,6,256,12,5378,6.2,1,60127
OnePlus,8,128,12,5013,6.3,2,31774
OnePlus,8,128,12,4207,6.5,3,22096
OnePlus,6,256,32,3766,6.6,0,39600
Asus,6,256,64,3721,6.7,2,30166
Samsung,8,64,48,4583,6.5,2,35574
Samsung,4,128,16,4137,6.7,5,12560
Samsung,8,128,16,5352,6.8,0,43800
Asus,12,64,32,3942,6.6,5,9690
Xiaomi,12,256,108,4912,6.5,1,37141
Vivo,6,64,64,3952,6.5,2,18710
Vivo,8,64,48,5101,6.7,0,33400
Apple,6,256,32,5697,6.3,2,56504
Asus,12,64,32,5852,6.5,0,43600
Realme,6,64,64,4625,6.1,2,22094
Oppo,12,128,16,4658,6.5,0,36800
Realme,12,64,16,4055,6.4,3,21858
Oppo,8,64,12,3645,6.3,4,5000
OnePlus,8,256,64,5125,6.6,0,43200
Samsung,8,64,108,4129,6.2,3,36085
Apple,6,128,108,5601,6.7,3,51825
Oppo,8,64,12,3628,6.5,0,32600
OnePlus,8,64,32,3876,6.8,4,17604
Asus,8,256,108,3875,6.4,1,39293
Apple,8,64,12,5432,6.5,0,68600
Samsung,8,128,64,5345,6.7,1,41589
Samsung,4,128,64,3948,6.8,2,32252
Realme,8,64,32,5639,6.8,4,8564
OnePlus,4,256,12,5511,6.6,4,17924
Vivo,6,64,12,5916,6.5,0,29600
Realme,6,256,108,4653,6.2,4,16296
Realme,8,128,48,3711,6.3,1,26680
Oppo,4,128,48,3742,6.9,4,10976
Xiaomi,12,64,64,5789,6.1,0,40200
Realme,12,256,32,4539,6.4,1,31358
Vivo,6,64,16,3775,6.2,5,5000
OnePlus,8,64,48,5567,6.9,1,35514
OnePlus,8,128,12,4769,6.3,4,24184
Oppo,8,256,48,5862,6.8,0,34400
Vivo,4,128,48,5248,6.2,5,5000
Asus,6,64,12,5492,6.5,4,17160
OnePlus,4,256,64,5000,6.2,5,8460
Xiaomi,12,256,64,5975,6.8,3,23130
Realme,8,64,12,5922,6.6,1,24307
OnePlus,8,256,64,3714,6.6,2,29222
Apple,6,256,108,4980,6.4,3,57357
Asus,6,256,16,3832,6.6,2,28468
OnePlus,12,256,64,3749,6.5,0,47200
Realme,12,256,32,5982,6.7,1,30150
Samsung,6,256,32,4711,6.4,5,19855
OnePlus,8,64,32,5234,6.7,0,41600
Realme,4,64,48,4056,6.3,4,5000
Asus,8,256,12,5487,6.6,5,15155
Vivo,6,256,32,4524,6.7,4,6020
Vivo,12,128,12,4395,6.6,1,31209
OnePlus,6,64,12,3542,6.2,2,30084
Samsung,6,64,32,4151,6.6,5,13865
Xiaomi,12,64,108,4371,6.3,2,34004
Xiaomi,6,64,16,4583,6.5,5,5000
Asus,12,64,12,5964,6.3,2,31842
Oppo,6,256,12,5554,6.4,5,8880
Oppo,8,128,16,5059,6.8,5,5000
Apple,4,64,16,4611,6.8,5,41960
Realme,6,256,108,5961,6.1,1,28188
Oppo,12,128,64,4388,6.6,4,14228
Asus,4,256,12,4317,6.1,0,34600
OnePlus,4,64,48,4653,6.7,0,38400
Vivo,8,256,64,4209,6.2,0,34200
Asus,4,128,108,3926,6.4,0,39400
Vivo,6,64,108,4419,6.5,0,34400
Xiaomi,4,64,108,5793,6.3,4,6504
OnePlus,8,256,16,5436,6.5,4,15316
Samsung,8,64,108,4677,6.4,5,15995
Samsung,6,128,12,3825,6.2,5,16640
Vivo,4,128,12,4516,6.2,0,27600
Realme,4,64,32,4863,6.9,5,5000
Oppo,4,128,16,5095,6.9,3,12804
OnePlus,12,256,32,5027,6.7,2,33536
Samsung,4,256,48,5204,6.2,2,27888
Realme,8,64,16,5094,6.2,3,12497
Vivo,8,64,16,3686,6.4,1,26841
Asus,12,256,32,5015,6.9,2,31748
Vivo,6,64,16,3639,6.9,4,5604
OnePlus,6,64,108,4455,6.3,5,9955
Realme,4,256,108,3868,6.8,4,14388
Apple,6,128,32,4587,6.7,5,32815
Apple,4,256,64,5621,6.7,3,52005
Oppo,4,128,108,4353,6.3,1,27071
Apple,12,256,16,5467,6.9,2,64038
Asus,12,256,16,5514,6.5,4,23388
Realme,12,256,64,5895,6.7,4,14296
Vivo,8,128,64,5225,6.7,3,21621
Samsung,12,256,16,4123,6.5,2,37700
Asus,8,128,16,5255,6.6,1,33919
Asus,4,64,12,4228,6.8,1,27873
Apple,12,64,32,5139,6.7,3,56407
Oppo,8,256,12,4076,6.6,0,32600
Samsung,8,128,16,4631,6.4,5,13285
OnePlus,6,64,108,3737,6.1,5,8465
Realme,6,64,12,5578,6.3,5,7230
Xiaomi,4,256,32,3827,6.6,5,5000
Asus,12,128,16,5733,6.3,3,25298
OnePlus,12,128,16,4069,6.3,5,15375
Vivo,8,128,12,5710,6.9,2,21816
Apple,8,64,16,5669,6.8,3,55699
Vivo,6,64,12,5223,6.4,1,22996
Oppo,4,256,12,4628,6.7,4,5000
OnePlus,8,128,32,4139,6.9,4,19492
Vivo,12,256,48,4606,6.2,3,21065
Samsung,8,128,64,5828,6.6,3,30894
Oppo,6,256,64,5652,6.7,5,5000
Xiaomi,6,128,48,4972,6.5,2,22308
Asus,12,64,32,4762,6.7,2,30926
Oppo,4,64,64,3609,6.2,4,14696
Asus,4,64,64,4187,6.4,4,16016
Apple,8,64,64,3721,6.9,2,57460
Xiaomi,6,64,48,3842,6.5,1,27864
OnePlus,8,128,32,5568,6.9,2,29292
Asus,4,128,16,4463,6.4,5,12035
OnePlus,4,128,108,3622,6.3,5,13260
Realme,12,256,12,4605,6.2,0,34600
Apple,4,256,108,3622,6.6,2,59234
Vivo,6,64,108,5004,6.5,3,15221
Realme,6,64,64,3894,6.2,3,11415
Realme,8,256,48,5102,6.1,4,15732
Apple,4,64,32,4897,6.6,2,57090
Oppo,8,256,48,5988,6.6,3,13700
Apple,8,64,32,4500,6.7,2,59908
Asus,4,256,12,3988,6.7,2,25146
OnePlus,6,128,32,5785,6.5,0,39600
Apple,4,64,64,3759,6.5,4,39708
Samsung,4,128,64,5998,6.2,0,42200
Oppo,4,64,64,4303,6.8,2,19736
Vivo,6,64,32,5921,6.6,4,13812
Apple,4,64,12,3951,6.2,1,57906
Oppo,4,64,64,4076,6.8,0,31200
Apple,8,128,16,5374,6.1,5,48365
Samsung,8,64,12,4174,6.2,4,26824
Vivo,8,256,12,5210,6.6,3,11707
Apple,8,128,48,5008,6.4,5,39755
Realme,4,64,48,3933,6.5,4,5000
Asus,12,64,32,3716,6.8,5,15640
Realme,12,128,48,4655,6.4,5,11250
Realme,12,256,16,5810,6.4,3,22092
Xiaomi,6,256,32,4380,6.7,1,26924
Apple,6,128,64,4823,6.7,0,69200
Xiaomi,8,128,48,4726,6.3,3,15744
OnePlus,12,64,16,3626,6.7,0,44800
Oppo,12,128,48,5730,6.6,0,38400
Oppo,6,256,32,5079,6.2,0,31600
Samsung,4,128,32,5472,6.4,2,32266
Asus,8,128,16,4915,6.8,1,32292
Asus,12,128,12,5994,6.8,3,23082
OnePlus,6,64,16,4073,6.3,3,22816
Apple,8,128,48,5281,6.8,0,70400
OnePlus,8,128,12,3752,6.7,2,31538
Asus,4,128,32,5053,6.6,5,11790
Samsung,6,64,12,5228,6.8,0,41600
Vivo,6,64,16,5354,6.1,2,17452
Realme,12,256,48,4718,6.1,0,36400
Realme,4,256,32,4001,6.6,3,9666
OnePlus,8,64,64,4242,6.2,0,43200
Apple,12,128,108,3744,6.7,3,61005
Samsung,12,256,48,5476,6.3,0,49400
OnePlus,8,128,32,4075,6.5,1,37411
Oppo,6,64,12,5647,6.5,2,17186
OnePlus,8,256,48,4960,6.3,5,10500
Apple,6,64,64,4770,6.7,1,62899
Samsung,8,128,12,4196,6.3,2,34546
Realme,6,128,108,5813,6.7,2,24002
Xiaomi,8,256,32,3698,6.7,1,30047
Vivo,6,256,12,4188,6.6,1,22658
Asus,4,64,12,3670,6.5,4,11180
Asus,12,256,108,5861,6.2,4,31348
Xiaomi,4,256,12,4551,6.7,0,29600
Oppo,8,128,64,5066,6.2,5,10290
OnePlus,12,256,64,3682,6.5,2,34568
Asus,4,256,48,4464,6.8,4,17344
Apple,4,128,64,5018,6.1,2,56776
Vivo,4,256,16,4953,6.7,5,5000
Asus,8,256,12,3751,6.6,3,22988
Apple,12,64,16,4237,6.8,3,53582
Vivo,4,128,12,5092,6.2,5,5000
Realme,6,256,16,4369,6.6,2,15324
Vivo,12,128,16,4787,6.7,5,13165
OnePlus,4,256,64,3958,6.7,1,33171
Apple,6,256,48,4718,6.7,0,68400
Asus,12,128,48,4344,6.4,4,23876
Vivo,4,256,32,5782,6.3,1,21799
Vivo,8,128,64,5335,6.4,1,27826
Xiaomi,12,64,32,5243,6.6,2,29518
Vivo,12,64,48,3686,6.4,4,18456
Asus,12,256,16,4854,6.5,5,17060
Samsung,12,256,108,5675,6.5,3,32588
Samsung,12,256,64,3937,6.3,2,41338
Asus,6,128,108,5017,6.6,4,21524
Oppo,12,256,12,4471,6.8,3,24459
Samsung,12,64,32,4743,6.6,1,43172
Oppo,8,64,12,3741,6.4,3,19397
Oppo,4,256,12,3918,6.4,0,28600
Realme,8,256,64,5362,6.6,3,17054
Apple,4,256,32,3810,6.3,1,61051
OnePlus,4,64,16,4686,6.4,5,8260
Xiaomi,8,256,108,3969,6.5,3,25473
Apple,8,256,64,4083,6.4,1,66214
Realme,12,256,64,4704,6.3,0,37200
Asus,8,256,32,3692,6.2,4,15016
Vivo,12,64,108,4629,6.6,1,33810
Samsung,4,64,16,4236,6.6,3,22187
Xiaomi,6,64,16,4517,6.2,2,20798
Vivo,6,256,108,5205,6.4,0,34400
OnePlus,8,128,108,3936,6.2,3,26602
Oppo,4,64,16,5758,6.2,5,5000
Xiaomi,6,128,12,4098,6.3,0,31600
Apple,8,128,48,4224,6.1,5,44565
Oppo,12,256,64,4984,6.4,1,32660
OnePlus,6,128,48,3863,6.2,5,12825
OnePlus,4,64,108,5757,6.4,1,35611
Oppo,8,128,48,5171,6.4,4,10756
Asus,4,128,12,3762,6.4,3,19690
Oppo,6,256,12,3830,6.7,5,5000
Apple,6,64,64,4596,6.4,1,63618
OnePlus,4,128,16,5811,6.8,2,24278
Vivo,8,64,64,4810,6.6,3,17925
Realme,4,128,12,5355,6.7,0,26600
Xiaomi,12,128,48,4647,6.1,3,25939
Asus,6,256,48,3515,6.4,3,23787
Realme,12,256,108,4132,6.2,2,30198
Xiaomi,8,64,32,5398,6.6,5,7090
Oppo,8,256,108,5948,6.8,2,27388
Xiaomi,6,256,48,5984,6.5,4,6060
Oppo,6,64,64,5576,6.3,2,22208
Xiaomi,12,256,12,4173,6.4,2,26086
OnePlus,4,64,32,3909,6.8,0,37600
Realme,6,256,48,3837,6.5,4,5000
Apple,4,64,32,5010,6.1,1,58862
Oppo,12,64,108,4913,6.5,4,24376
Xiaomi,6,256,32,3796,6.3,3,15788
Asus,4,256,16,5092,6.9,3,15720
OnePlus,8,64,32,4074,6.9,4,16952
Realme,8,256,16,3567,6.6,2,18056
Vivo,8,256,12,4917,6.6,1,27348
Samsung,4,128,32,5062,6.3,4,15940
Asus,6,128,16,5456,6.7,4,11988
Apple,6,64,64,3575,6.3,4,43808
Oppo,12,64,16,5681,6.7,4,11536
Oppo,4,128,108,3523,6.8,0,33400
Asus,6,64,12,5269,6.7,0,36600
Xiaomi,6,256,48,4815,6.3,2,23200
Samsung,4,128,16,5456,6.8,3,25037
OnePlus,8,128,12,4967,6.3,4,14696
Asus,8,64,32,3969,6.1,4,23456
Samsung,8,128,12,3767,6.4,0,43600
Samsung,12,64,32,4118,6.2,2,35018
Samsung,8,256,16,4452,6.5,2,30844
Asus,4,64,12,5130,6.4,1,28841
Xiaomi,4,256,16,4263,6.1,5,5000
OnePlus,4,256,108,4714,6.2,5,10765
Xiaomi,8,256,48,5185,6.2,4,16600
OnePlus,6,128,64,4756,6.2,0,41200
Apple,12,256,12,4297,6.2,0,72600
Oppo,12,64,64,4915,6.2,0,39200
Oppo,4,128,12,5768,6.5,1,21761
Oppo,6,256,16,5971,6.9,0,30800
Samsung,12,128,108,5780,6.2,4,30824
Oppo,8,128,32,4890,6.2,3,21036
Vivo,12,64,64,5809,6.8,5,17090
Oppo,4,128,108,4494,6.9,2,21776
Samsung,6,256,32,5492,6.3,5,17830
Samsung,6,64,108,4054,6.4,0,46400
Apple,8,256,16,3676,6.7,2,58574
Vivo,6,64,108,4379,6.7,4,16716
Realme,12,128,12,4059,6.8,0,34600
Apple,8,64,16,5430,6.9,4,50404
OnePlus,6,64,12,5531,6.7,0,38600
Xiaomi,8,128,48,3863,6.9,4,12452
Oppo,4,128,12,5178,6.3,4,9916
Asus,4,256,32,3729,6.2,3,23180
Samsung,6,256,12,4127,6.2,3,28991
Realme,12,64,32,5689,6.8,0,35600
Oppo,6,256,16,5085,6.2,1,25473
Samsung,4,64,32,5172,6.3,0,40600
OnePlus,4,256,16,4883,6.4,0,36800
Samsung,4,128,16,3657,6.5,2,26528
Samsung,4,256,64,4506,6.2,1,37690
Samsung,6,64,64,4331,6.6,1,39066
Samsung,12,256,64,4139,6.5,2,36864
Samsung,8,256,48,3836,6.3,5,11790
Vivo,6,128,48,5243,6.7,0,31400
Samsung,4,64,108,4813,6.6,2,31624
Oppo,12,64,64,3795,6.4,3,25718
Oppo,8,128,64,5203,6.2,3,17563
Realme,12,128,48,5640,6.8,2,23000
Xiaomi,8,128,64,4085,6.8,3,16238
Vivo,6,64,12,5182,6.8,5,5000
Samsung,6,256,16,4989,6.3,2,27996
Oppo,4,256,108,4600,6.2,5,5000
Vivo,8,128,108,4790,6.5,1,32281
Apple,4,256,64,4305,6.9,4,42736
Oppo,8,128,64,5054,6.5,4,18552
Asus,6,128,108,5573,6.7,0,41400
Xiaomi,6,128,12,3812,6.2,1,25151
Realme,8,128,16,3901,6.5,2,19924
Vivo,4,128,108,5150,6.3,0,32400
Oppo,8,256,32,4091,6.2,4,15416
OnePlus,8,128,64,4334,6.4,0,43200
Samsung,8,128,32,4448,6.5,1,38619
Samsung,8,64,12,5941,6.5,2,35216
Samsung,4,256,32,4762,6.7,1,33811
Vivo,8,256,32,3568,6.4,0,32600
Apple,6,256,64,4400,6.9,4,49828
Samsung,4,128,108,5538,6.2,0,44400
Samsung,4,128,12,5150,6.6,1,33020
Xiaomi,4,256,108,4177,6.3,1,29594
Samsung,4,128,16,5538,6.3,0,39800
Xiaomi,8,64,12,5741,6.2,2,20814
Asus,6,256,32,3995,6.5,1,31644
Xiaomi,6,256,108,5729,6.2,1,31887
Vivo,4,128,16,4865,6.8,2,19372
OnePlus,4,64,16,3811,6.1,2,23612
Xiaomi,12,64,48,4497,6.1,1,34898
Realme,8,256,64,4042,6.8,5,5000
Asus,12,256,32,4024,6.6,0,43600
Samsung,4,256,12,3980,6.6,2,30636
Xiaomi,12,128,108,5470,6.7,3,23782
Vivo,6,256,16,5352,6.7,5,5775
OnePlus,12,128,108,4247,6.5,0,49400
Vivo,12,128,16,5478,6.3,5,5790
Apple,4,128,16,4476,6.8,2,54292
Vivo,8,128,16,5574,6.8,2,19848
Vivo,4,256,12,5419,6.8,5,5000
Realme,6,256,48,4705,6.7,0,30400
Samsung,8,128,16,4425,6.3,1,39587
Apple,8,128,16,5277,6.6,0,68800
Apple,6,128,48,5046,6.3,5,47160
Oppo,8,128,16,5934,6.2,2,22902
Xiaomi,4,64,16,4831,6.4,3,17404
Oppo,6,128,108,3926,6.7,1,30395
OnePlus,8,64,16,5418,6.6,1,35517
OnePlus,6,256,16,5287,6.6,5,11970
Realme,8,256,16,5165,6.2,1,24740
Xiaomi,4,128,16,5591,6.2,5,5000
Apple,8,64,48,4390,6.4,0,70400
OnePlus,12,128,64,3999,6.2,1,40266
Xiaomi,8,64,12,5847,6.7,1,27002
Xiaomi,6,128,108,3859,6.5,3,23164
Xiaomi,8,64,48,3564,6.2,5,8055
Oppo,4,64,48,5689,6.1,5,5000
Samsung,12,128,16,3888,6.8,1,42219
Apple,12,256,12,4559,6.4,0,72600
Xiaomi,4,128,108,5818,6.8,4,13272
Samsung,6,64,32,5197,6.8,1,38050
Samsung,6,256,48,5938,6.4,5,15095
Xiaomi,12,128,48,5134,6.6,0,39400
Vivo,8,64,12,5783,6.4,4,5672
OnePlus,4,256,12,4831,6.1,0,36600
Oppo,6,64,64,4854,6.5,5,5140
Asus,4,64,64,4618,6.7,2,25700
Vivo,8,128,48,5344,6.7,4,8612
Realme,4,256,48,4529,6.6,3,13547
OnePlus,8,128,64,3605,6.1,3,26016
Vivo,4,256,32,5686,6.3,1,22298
Xiaomi,4,128,108,5493,6.3,0,34400
OnePlus,6,64,16,4060,6.5,2,28308
Realme,6,256,12,5026,6.3,4,5000
Realme,6,256,16,5581,6.2,0,28800
Samsung,12,128,64,5286,6.6,1,45990
Realme,12,64,48,4696,6.9,2,24598
OnePlus,8,64,48,3695,6.8,3,27283
Asus,6,256,48,5623,6.5,1,32301
OnePlus,12,256,48,4097,6.5,0,46400
Samsung,8,64,108,4154,6.6,0,48400
Xiaomi,8,256,12,3941,6.3,4,14368
Xiaomi,6,64,12,5393,6.3,1,26055
Realme,8,128,108,5812,6.4,3,20847
Oppo,6,128,48,5386,6.7,0,32400
Samsung,6,64,16,4532,6.3,4,21704
OnePlus,8,64,48,5068,6.7,2,31242
Realme,4,64,12,5646,6.3,4,7920
Vivo,8,128,48,3757,6.6,4,12004
Realme,4,64,64,5496,6.4,1,24696
Oppo,8,256,64,4337,6.9,2,25832
OnePlus,4,128,32,4669,6.9,5,5000
Xiaomi,6,128,108,4539,6.4,2,26722
Xiaomi,12,64,32,4795,6.2,5,10015
OnePlus,12,64,12,3952,6.2,3,28469
Asus,6,128,32,5473,6.2,0,37600
Xiaomi,12,256,16,5286,6.6,5,16485
Apple,12,128,108,4735,6.7,2,64596
Asus,12,256,108,5059,6.6,0,47400
OnePlus,6,256,32,4608,6.6,2,30656
OnePlus,8,64,64,5584,6.6,0,43200
Samsung,6,128,64,3820,6.6,3,26563
Apple,12,256,32,4566,6.8,3,54343
Xiaomi,8,256,12,5621,6.8,3,15735
Vivo,8,256,12,5140,6.8,3,18091
Oppo,4,128,12,5365,6.7,0,28600
OnePlus,8,256,64,4407,6.6,2,30004
Realme,6,256,48,4968,6.8,4,6944
Apple,6,128,48,5057,6.5,5,39975
Apple,6,256,108,4933,6.2,2,60812
Vivo,6,256,32,4060,6.6,5,5000
Xiaomi,6,64,16,5061,6.2,5,5000
Oppo,12,64,12,5060,6.4,3,17895
Realme,12,128,48,4547,6.2,4,13420
Vivo,8,64,12,3860,6.7,0,31600
Realme,12,128,108,3616,6.3,5,16055
Xiaomi,8,256,48,4181,6.7,1,31282
Realme,12,64,64,3785,6.7,1,31767
OnePlus,6,64,108,4373,6.1,5,19195
OnePlus,12,128,16,4499,6.4,1,39535
Apple,4,128,32,5325,6.4,1,61413
Oppo,4,128,12,4199,6.2,5,5000
OnePlus,12,256,16,4344,6.5,3,30091
Xiaomi,12,64,108,5979,6.5,2,33834
Samsung,8,256,16,5504,6.5,2,32296
Realme,12,64,12,5865,6.8,0,34600
Xiaomi,8,256,12,5616,6.3,3,16620
Realme,12,256,64,4900,6.1,3,24387
Apple,12,128,64,5086,6.4,2,66200
Asus,8,64,12,4378,6.7,5,7645
Oppo,8,256,108,4481,6.8,4,10064
Oppo,8,256,32,5872,6.2,3,20475
OnePlus,8,64,16,5444,6.2,3,24105
OnePlus,8,64,32,4596,6.3,4,19808
Apple,12,128,32,4071,6.4,2,60890
Vivo,12,64,108,3867,6.5,1,36113
Oppo,6,128,108,5241,6.4,3,15048
Realme,8,128,48,5499,6.7,3,13608
Apple,12,128,108,4957,6.2,4,51344
Apple,12,64,48,5045,6.6,5,51170
Vivo,8,64,108,4026,6.3,2,22458
Xiaomi,8,64,108,3592,6.1,5,11105
Asus,4,128,16,4107,6.8,5,8600
Asus,12,128,64,5065,6.3,0,45200
Vivo,4,128,64,5465,6.9,4,5000
Asus,8,64,16,4722,6.7,5,7520
Xiaomi,8,64,48,4922,6.5,4,8556
Asus,6,128,108,3825,6.3,0,41400
Realme,12,64,32,4621,6.7,0,35600
Xiaomi,6,64,48,3909,6.7,3,13369
Oppo,12,128,48,5716,6.8,5,11905
Xiaomi,12,128,16,3673,6.5,4,16932
Realme,4,256,108,5047,6.1,3,18065
Xiaomi,4,256,32,4383,6.4,3,16560
Vivo,6,256,12,5001,6.3,0,29600
OnePlus,6,128,32,5857,6.8,1,34764
Oppo,6,128,64,3899,6.6,1,28738
Vivo,6,128,64,5990,6.7,2,19050
Vivo,6,128,108,4754,6.3,1,28169
Oppo,4,128,48,4918,6.8,1,24429
Apple,8,128,48,5923,6.3,2,56974
Asus,8,256,12,5271,6.7,2,29098
Apple,6,128,48,5433,6.5,4,42276
Xiaomi,12,256,12,4079,6.7,0,37600
Samsung,12,64,64,4542,6.8,2,40458
OnePlus,8,256,64,4639,6.4,1,37202
Vivo,8,256,12,4681,6.8,5,5000
OnePlus,6,64,12,5497,6.4,3,25169
Vivo,6,256,48,4048,6.2,5,5000
